Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
|    loss                 | -0.0444     |
|    n_updates            | 5980        |
|    policy_gradient_loss | -0.00642    |
|    std                  | 0.868       |
|    value_loss           | 0.00328     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | -1          |
| time/                   |             |
|    fps                  | 94          |
|    iterations           | 130         |
|    time_elapsed         | 351         |
|    total_timesteps      | 153600      |
| train/                  |             |
|    approx_kl            | 0.006028067 |
|    clip_fraction        | 0.0496      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.55       |
|    explained_variance   | 0.000238    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0179     |
|    n_updates            | 5990        |
|    policy_gradient_loss | -0.00353    |
|    std                  | 0.866       |
|    value_loss           | 0.00332     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | -1.01        |
| time/                   |              |
|    fps                  | 94           |
|    iterations           | 131          |
|    time_elapsed         | 354          |
|    total_timesteps      | 153856       |
| train/                  |              |
|    approx_kl            | 0.0049536545 |
|    clip_fraction        | 0.0645       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.55        |
|    explained_variance   | 0.00011      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0197      |
|    n_updates            | 6000         |
|    policy_gradient_loss | -0.00543     |
|    std                  | 0.866        |
|    value_loss           | 0.00311      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.22        |
| time/                   |              |
|    fps                  | 94           |
|    iterations           | 132          |
|    time_elapsed         | 356          |
|    total_timesteps      | 154112       |
| train/                  |              |
|    approx_kl            | 0.0044228993 |
|    clip_fraction        | 0.0145       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.54        |
|    explained_variance   | 0.000599     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0251      |
|    n_updates            | 6010         |
|    policy_gradient_loss | -0.00115     |
|    std                  | 0.861        |
|    value_loss           | 0.00323      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.23        |
| time/                   |              |
|    fps                  | 94           |
|    iterations           | 133          |
|    time_elapsed         | 359          |
|    total_timesteps      | 154368       |
| train/                  |              |
|    approx_kl            | 0.0046683345 |
|    clip_fraction        | 0.0684       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.54        |
|    explained_variance   | 0.000242     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0585      |
|    n_updates            | 6020         |
|    policy_gradient_loss | -0.00813     |
