Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
|    entropy_loss         | -2.71       |
|    explained_variance   | -0.000489   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0238     |
|    n_updates            | 6770        |
|    policy_gradient_loss | -0.00361    |
|    std                  | 0.94        |
|    value_loss           | 0.00264     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.562      |
| time/                   |             |
|    fps                  | 90          |
|    iterations           | 209         |
|    time_elapsed         | 589         |
|    total_timesteps      | 173824      |
| train/                  |             |
|    approx_kl            | 0.003816763 |
|    clip_fraction        | 0.0895      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | -0.000235   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0385     |
|    n_updates            | 6780        |
|    policy_gradient_loss | -0.00718    |
|    std                  | 0.942       |
|    value_loss           | 0.00253     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.563       |
| time/                   |              |
|    fps                  | 90           |
|    iterations           | 210          |
|    time_elapsed         | 591          |
|    total_timesteps      | 174080       |
| train/                  |              |
|    approx_kl            | 0.0035125841 |
|    clip_fraction        | 0.0129       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.72        |
|    explained_variance   | -0.000299    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.016       |
|    n_updates            | 6790         |
|    policy_gradient_loss | -0.0012      |
|    std                  | 0.943        |
|    value_loss           | 0.00239      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.562       |
| time/                   |              |
|    fps                  | 90           |
|    iterations           | 211          |
|    time_elapsed         | 594          |
|    total_timesteps      | 174336       |
| train/                  |              |
|    approx_kl            | 0.0042729722 |
|    clip_fraction        | 0.0367       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.72        |
|    explained_variance   | -0.00164     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0214      |
|    n_updates            | 6800         |
|    policy_gradient_loss | -0.00535     |
|    std                  | 0.943        |
|    value_loss           | 0.00249      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | -0.561      |
| time/                   |             |
|    fps                  | 90          |
|    iterations           | 212         |
|    time_elapsed         | 597         |
|    total_timesteps      | 174592      |
| train/                  |             |
|    approx_kl            | 0.006380574 |
|    clip_fraction        | 0.0176      |
|    clip_range           | 0.2         |
